PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,Basin ID,KMeans Cluster,lon,lat
6.195713666663489,-3.539774775854538,-2.0907696230639448,-0.47776140767210784,-1.3773039049581628,-1.2839150324352424,-0.3803823760075041,0.10406577374740873,AT000020,3,10.04755156637657,47.28543594899861
6.1890826285025895,-2.6381679096873083,-1.298192890200859,-0.3542177745173672,-0.892571465371029,-0.9015890580418455,0.1707812055144853,0.13335650798449328,AT000021,3,9.973389201595593,47.32763278587458
6.178288627537291,-2.367223172726875,-1.2975548927135785,-0.4205946811624877,-0.6370307651318855,-0.8367169036366748,0.6075939989166959,0.17156262742726142,AT000022,3,9.881121580518114,47.35466493908678
5.889087440473024,-0.0623904629912143,-0.45531497167710633,-0.48344895189254067,-0.7305506205167855,-0.7229068638552292,-1.7999228260368514,1.1978971134188203,AT000023,3,9.895783802237329,47.37076506704239
6.3910858903340575,-2.8003873288766785,-2.35101579982702,0.15653987518001436,-2.202871862057708,-0.533775846177249,-0.8651488220881037,0.8232139406150968,AT000024,3,10.04082778502597,47.38589313183235
5.781724878414694,-0.2193356018792288,-1.6428138525552414,-0.627282177316043,-1.467465557279786,-1.4466546532476918,-2.3830169372241565,0.6871351934519688,AT000025,3,10.02216446825462,47.47197382485913
6.453822981269391,0.12676454956264058,-2.3448727645170018,-0.804798757544277,0.01848508139256923,-1.8366748267491477,0.44516041722623345,0.8630574395399399,AT000026,3,9.963830104061474,47.46274436785641
4.793746158917618,1.0046155301034727,-0.9912375761436676,-0.8714126660261452,0.889174065411875,-1.0741295014901118,0.04850247391173214,0.4588991166851713,AT000027,5,9.918081577295336,47.50216935325199
3.4123896888293026,3.8624069017123666,-0.35474363707081236,0.38998980899993335,0.17393988645553451,-1.1676116585411331,-1.1992655828585475,0.6154443554474548,AT000028,5,9.874432737845945,47.52827426839691
5.382468284955343,0.1821299892436225,-1.1540022527410467,-0.6290179514366463,0.5954079719051841,-0.7651179299420758,1.1168059007393607,0.6215059111246449,AT000029,3,9.775115316748426,47.47619954851262
4.040418420927361,2.471920357448613,0.9576779449327395,0.6625609384102037,-0.9976313383191174,-0.6122155331660835,-1.6846366660175929,0.7864079587848906,AT000030,5,9.745442306000744,47.53614106475905
2.570370427154171,4.141196855707429,-0.40760489367959885,0.6463901600140256,1.6265670760538942,-1.3139046643229482,0.08827772209356607,0.7846037022876484,AT000032,5,9.736173004253622,47.53710010361618
5.6434565757976145,-4.8387233011261,-2.4957452234386808,-0.5420337665092415,-1.5335092010183378,-1.8206465520582593,-1.0180692612383833,0.7519393219428561,AT000033,3,10.14058851586651,47.20493402951004
5.606681468864236,-4.544955924159358,-2.2698682982014247,-0.726042396096889,-1.2846967591185068,-1.5749542231959985,-0.28471917034067074,0.22830111097242314,AT000034,3,10.14079369163304,47.20766134174695
5.610396935526276,-4.342911066403243,-1.942325186080093,-0.6232367017117095,-1.002013932542975,-1.3870616356938075,0.06220770929296167,0.08710465423166326,AT000035,3,10.2935054351209,47.2418781022035
6.554378320587249,-4.3899611287760765,-1.284038755168515,-0.3620836994056417,-1.3017663148514504,-1.4626382541255414,0.32968562939245893,-0.048519280388957746,AT000036,3,10.53795939021622,47.36863073663178
5.54491024695937,-3.9620706097876015,-1.004460893620454,0.05661083046699407,-0.9116635332268335,-1.3143612434379106,0.013035983705193235,-0.20488358379789667,AT000037,3,10.56307321121747,47.38353593867739
5.568122101506437,-3.775191749419872,-1.370909497109818,-0.4203133524655039,-0.7139628679385872,-1.3349033648155566,0.5124800551647292,-0.011347840823211651,AT000038,3,10.70967147023841,47.49702078026041
4.545507083309357,-0.7448421884399098,-1.1259429453138405,-0.28517810152062933,0.5329494938410143,-0.9147398042845093,0.9452987269514135,0.5196687537221845,AT000039,3,10.65072477877869,47.5515275935905
5.438609303285234,-4.95252698482717,-1.6238034140143565,-0.08032460781633798,-1.0259958612330629,-1.4254170489078384,0.4818588409295725,0.0205554273372797,AT000040,3,11.26399450826143,47.38956512987625
3.3464903061657516,-2.483731574084187,0.033446276197052295,-0.2801513495411831,-0.405006803777386,-0.8006861096296157,-1.4773149037618267,0.36914385248125975,AT000041,3,11.25750726508319,47.38843395629395
4.905164109154107,-4.5110058458864355,-0.8570540617761243,-0.37070396017565765,-1.0558704358308142,-1.1714136453665376,-0.3063269063692889,-0.23110635868782592,AT000042,3,11.11277869567034,47.36325535498563
4.8153706843886335,-2.8862552625033477,-0.767524878637047,-0.8300548531953028,-1.0521723556011162,-1.4221899913653473,-1.1543023561215204,0.4535531505241216,AT000043,3,10.91185040223876,47.40821455901896
4.225447731057677,-4.864746456115176,-2.3079319355796684,2.1635447647208603,-0.9831784184182004,-0.289819289516488,-0.5630923340641341,-0.996936788153579,AT000044,3,10.48981001687259,46.93740447232054
4.221382629179453,-4.928610379669358,-3.091090173451556,0.37176854886026967,-0.3189818460802089,-0.01892908793586053,0.0327625078142396,-0.5426516811914872,AT000045,3,10.51164170473389,46.95197876441734
4.4172910209851715,-4.751045180044522,-3.045404750119091,0.3188739189355977,-0.31393899438270423,0.11540428182181442,0.08175657870809752,-0.6137216897361462,AT000046,3,10.66085776857605,47.07682598751754
5.183098332455756,-6.9623863370785966,-4.530240927706169,-0.00586489441912143,-1.8012923500866997,1.7681455008496796,-1.8325037231135535,-0.978659118655094,AT000047,3,10.73584671325957,46.89809552695763
5.006392322690857,-5.02331735959591,-3.241866998404798,0.2775860728264689,-1.0147480265296354,1.4831759147513508,-1.521627251873738,-1.8992480608492877,AT000048,3,10.25594963803671,47.12176865632335
3.974540019472211,-5.775195359264384,-2.8799954870908637,-0.003376285534734756,-0.13789451091405444,1.805799964982605,-1.0087090402934882,-2.1897271880001448,AT000049,3,10.19852706239318,46.97251657686924
4.47513375671542,-4.811497760732556,-2.67192095506973,0.5963546383984457,-0.31213722079951844,1.55212500759275,-0.671057615276559,-1.840801472488736,AT000050,3,10.47242287552042,47.08932574300542
4.676684734037294,-4.373028898211455,-2.5254795331765107,0.3757963793858556,-0.24326097898227453,1.1996668261708323,-0.43633906147311846,-1.5012316546425333,AT000051,3,10.56272651647635,47.14344078823978
4.820009432084468,-3.0928379920113724,-0.6984172744341008,0.28287638394144743,-1.0836082518702288,-1.257452761982872,-0.7397200475821087,0.07035697915637883,AT000052,3,10.84147983327566,47.30146301334553
4.714936561374376,-4.487738569991256,-2.9507264575884657,0.2851360329964545,-0.13756079655914868,0.10034721493495517,0.1927843144122836,-0.516136551549787,AT000053,3,10.75709027385177,47.21912970905071
4.665499178621133,-6.081605262340536,-3.0660237932614245,0.08472467323462952,-0.1711729889305996,1.812892271278529,-1.209144431930389,-1.4539531904814933,AT000054,3,10.84338854678158,47.0697340327189
5.040832869823994,-9.750315206137909,-7.724531888258595,-0.027668840702174447,-4.936249244135696,2.233430873703311,-2.379439511679604,-1.8025867083796256,AT000055,3,10.82871397354404,46.85670739510292
5.057261953074685,-6.66081628464689,-4.60235638611625,-0.0680404412951502,-1.5702925091940414,1.9803258237891266,-1.1616953555683862,-1.3959084126722663,AT000056,3,10.91093653235495,46.85703545125206
5.265000240117165,-6.875209652652033,-3.95019574058712,-0.16684796813376693,-1.6314503369134814,1.8068892966368277,-1.569847464069603,-1.3150944547172252,AT000057,3,11.02203513241767,46.86861985804706
5.143986250197564,-5.720605501037429,-3.6078807773244117,-0.05901887104967167,-0.5769435532435703,1.7710883228309002,-0.5585465419503142,-1.3488591575446562,AT000058,3,10.9717925713263,47.04378246328896
4.875191942690784,-5.675342301797449,-2.4810117150069604,1.8014824091877444,-1.7883929997343129,1.512523331025098,-2.943432762892667,-1.7946210248424974,AT000059,3,10.89620881231785,47.1336987896798
5.030309875217144,-5.2360555732465865,-3.207395852994452,-0.036519946087957486,-0.351891567312381,1.7524844217412796,-0.3919487318828161,-1.3293494635727312,AT000060,3,10.91055018120553,47.16309019845039
4.42418492986685,-6.55662324790705,-3.485939354328059,1.0631858787159425,-2.1790124907506363,1.1774744485865494,-2.688291375695387,-1.550638575692413,AT000061,3,11.00409858575846,47.20649484273515
5.025177154013651,-4.9599550811485065,-3.112375661140343,-0.08263527824392956,-0.14800081044662586,1.6483597403573254,-0.10775669833379649,-1.1769459648057925,AT000062,3,10.86034775441958,47.22373516697442
4.670396311021237,-4.49990834063372,-2.741912797593374,0.12464014537772489,-0.24643250466688457,0.7265084585117604,0.1747734059393295,-0.9156612469472191,AT000063,3,10.87585349306425,47.25927806216421
4.824164687221355,-4.3840791040278075,-2.8917387163944555,0.18102544463052755,-0.11518484936217997,0.43637693102071107,0.2312038265502439,-0.6586774769225714,AT000064,3,11.07291559503109,47.30165840063169
4.5311638421426625,-4.337997977413626,-2.7241775975961504,0.7914668364713668,0.06868939223534487,1.7116625225701907,-0.5748895571356561,-1.852197465507407,AT000065,3,11.23267243284183,47.22529707978186
4.724875032332741,-4.253563687218231,-2.660918199265135,0.12195555384191016,-0.17835466106099895,0.6473364471901878,0.25777163706286654,-0.8112230147574001,AT000066,3,11.38093894437035,47.26210875830877
4.5239296062449394,-4.0264459156906875,-1.5273584540704015,1.3930031465215245,-1.7833900904148108,0.08204276805917966,-2.5358931048722813,-1.0454719455199735,AT000067,3,11.49083828190065,47.02903831842612
4.844592544855634,-3.8262791513608625,-1.9870526786070006,0.37559286371205663,0.29739538406693694,0.6185641301863297,-0.7279591313629852,-0.45452446661571616,AT000068,3,11.47872480811856,47.03633572551826
5.20854273703606,-4.14536743708633,-2.553655863150907,0.8435160539490999,0.21164185581192313,0.37503388670490445,-0.45754747730909423,-0.7486783028537578,AT000069,3,11.49956527141276,47.0625481474589
5.046875562945072,-4.410086447912601,-1.5718296103058982,0.5208938129905398,0.030476538779505485,-0.01059024344266864,-0.15571947533223138,-0.8595475583508193,AT000070,3,11.4650912886299,47.09293984599507
4.943671402210231,-3.9442152379249857,-1.8458574786294275,0.5194459820005175,0.2771153133058935,0.3986921249155988,-0.2742561655098987,-0.7949548372350259,AT000071,3,11.45244604743149,47.11305336232792
4.589670167094401,-3.15449030289487,-2.380177759047942,1.2109014576725352,0.19486726299237667,0.9801023229423048,-0.8448274577798932,-1.2103068456339086,AT000072,3,11.45901724901863,47.11590033160982
5.634239602517982,-5.327288192192837,-3.0271631112342656,0.26116599554500736,-0.4312640823397399,1.5788523464535411,-1.0885800062189888,-1.0417265332993995,AT000073,3,11.26643190572225,47.08012839737616
4.726547604224723,-3.5154511965809987,-1.8884775652125887,0.23500158957894665,0.4214344452872455,0.8875455198554133,0.03943619257656835,-0.8383892795326096,AT000074,3,11.41141910556738,47.27290776509415
4.827317709878522,-2.9124433708732727,-2.3912660359469493,0.6196935727548502,0.38950941859749566,0.894033862595946,-0.10736851835998867,-0.9126286856101988,AT000075,3,11.59062758619023,47.29604682995097
4.908061510766586,-2.492382929392742,-2.0201011688434476,0.697323550912063,0.15064594738619508,1.3538849903308667,-0.8022178125579424,-0.95155257131184,AT000076,3,11.63705559374532,47.30625156065482
4.824130705584713,-3.92359027975155,-2.5937437151410783,0.13784026845117414,-0.04617191282306765,0.5200461956996228,0.39055779457686,-0.7222518079017768,AT000077,3,11.78920050062897,47.38906212968887
4.556057458797445,-4.956109215080413,-3.1582085129027893,1.3519124679327956,-1.0580925909301118,-0.46489518058911805,-0.7742655487170634,-0.4628249566488932,AT000078,3,11.94220238900545,47.15687340933992
4.622473085550706,-6.103737783067611,-3.087530967684792,1.5900499507896466,-2.9671499940714523,-0.4329120050879654,-2.2215984374479802,-1.147307719087621,AT000079,3,11.69383372029551,47.02807852417894
4.097165461273133,-5.158637879074108,-1.6561218688879054,0.031011110409679226,-1.3852304073167891,1.4166006815250294,-0.11494380056365704,-2.043594948899703,AT000080,3,11.80947076838484,47.12263807505774
4.959806285673947,-4.064395583826098,-2.2708820369366265,0.09002480509159619,-0.057106026713508805,0.6449610222482798,-0.2981298826614125,-0.6506026902209913,AT000081,3,11.8131838103908,47.1492199357677
5.2788544552505785,-4.369048983277776,-2.6401676356361246,0.266279156570992,-0.5977355053160803,0.10629013746947098,0.4718663228377942,-0.6423611824255833,AT000082,3,11.85971411233352,47.16873694747283
5.752434206030023,-4.38018831437413,-2.5052751750331472,0.7498590540267669,-1.2356499716275253,1.0232618394640773,-2.6809066525194036,-0.866648308592698,AT000083,3,11.81246091287759,47.20822724314193
5.2515350840460835,-4.0353977835994375,-2.538361775472178,0.286444498280734,-0.4027247288526947,0.23312748798353314,0.3890878735951833,-0.5794940083627894,AT000084,3,11.88005820100255,47.23474736490477
5.370230648887312,-3.5012290561822836,-3.224489895468149,0.8732090490135039,-0.5043598367385596,0.1556992732234463,-0.8437930427340268,-0.9313400959255703,AT000085,3,12.00446941754891,47.21112800982568
5.115538907448392,-2.8826908001025937,-2.5854555098427205,0.6675451573624276,-0.3271856474044999,0.650602882781221,-0.10395887765618984,-1.06166370255624,AT000086,3,11.89741912598633,47.23697561647129
5.316673795000181,-3.385717741391056,-2.518826911684799,0.3362523608203471,-0.10788976201117531,0.3179426431493871,0.4377680478426011,-0.6439815339065056,AT000087,3,11.86281274298413,47.34658304774926
4.580855168587549,-3.8268946105700947,-2.2829887716578074,0.09675768286459879,-0.08178577386678557,0.7716576196711267,0.4054881153542132,-1.0885250442182395,AT000088,3,11.87272266145114,47.43254781543708
5.4302312236218935,-4.045779200093217,-0.13497386980533138,0.5573466613641598,-2.4406707540144432,-1.0037336002116832,-2.2876030564436256,-0.28796842496985214,AT000089,3,11.80613977944143,47.4919742027172
6.057572272196564,-1.5828508545111624,-0.39171932267682774,0.8260632674876345,-1.5485062069833235,-1.2050663340240655,-1.5079585865926264,0.6468600311566802,AT000090,3,11.80202583044019,47.51632239119562
5.33375794075416,-1.4059273317467837,-0.25805606680131626,-0.075343157708942,-0.5337323097013452,-0.8261819456032424,0.39096215658240646,-0.03395821608690022,AT000091,3,11.86507934197443,47.45472742634828
4.638168023629806,-0.15260793733808153,-0.3702690755066739,0.6465226906802795,-0.5555210418452823,0.08163793627309883,-2.5949339898161674,-0.20148038955030576,AT000092,3,12.08863990971524,47.45217633607206
5.255059758728857,-1.6294989709144896,-1.926159888991439,0.538910267193772,0.4689092592781648,1.044979400984576,-0.35509042182393463,-0.9115186664558416,AT000093,3,12.17596619717447,47.43415281719749
5.137383381365994,-2.302320434370231,-2.2438213005668497,0.6336722690114973,0.15513869597138222,1.3155396277506237,-0.5650100207370183,-1.1537896826947251,AT000094,3,12.13972988930188,47.4205993273927
4.917103434831264,-1.3439081485020565,-1.5542047157918828,0.42280497573373815,0.6014813762503534,1.067235248440702,-0.07465597616528759,-1.0003977724003148,AT000095,3,12.10393348932493,47.49057951120449
4.91740586927908,-3.5337063252083114,-2.383976140646256,0.11427579606266021,-0.03051282990187654,0.5101212949243293,0.48250728043209823,-0.7302316484145717,AT000096,3,12.09332143525497,47.52277271641412
4.678562491354681,-0.07943730415896177,-0.6199628671489638,0.36394785366843574,-0.4553806096213896,-0.2373753677217697,-2.2098444139905227,0.3525535296656693,AT000097,3,12.20764286236206,47.51385692420869
4.895667021550827,-0.1090029094940035,-0.3084714773197492,0.42587206053518006,0.40423318974637107,-0.35246911774645473,-0.5506542786256032,0.1533392740648444,AT000098,3,12.17780936938535,47.54236742903992
5.848785525440285,-2.3754837229731027,-0.5696363099074444,0.18073572788129988,-0.3595629256894638,-1.0215696891110058,0.8481780397403512,0.40202178382588166,AT000099,3,12.18292189710155,47.59642947480911
5.203659336865205,0.21319216997108376,0.46877602811540187,1.2041304917348727,-0.8834458630033878,-1.566622675387045,-1.5870534345496996,0.9844472693874775,AT000100,5,12.11914608534667,47.59218429450518
5.594029116430937,1.7569692620456259,0.23597263761542367,1.3170138612215248,-0.3839341491881941,-1.3513178595376318,-1.6570688901513038,1.3157284598432322,AT000101,5,12.25652490204956,47.67184004992532
4.673902473896449,0.8980600626692096,0.471440284731169,0.14212316308087283,0.024577131486233455,-0.26370939271619576,-0.2656653309919487,0.25350356477066177,AT000102,5,12.20989811661291,47.64052507127166
4.883806967175869,-1.784321375789237,-1.8823540907114038,0.7782175478345964,-0.3994368029620565,0.849308264960034,-1.1675893156235908,-0.8979698286257929,AT000103,3,12.38946742267491,47.45476625887144
4.916912249705779,-1.9166319648246968,-1.9534122827261802,0.6926016703967204,-0.1039934529515896,0.718170128066798,-0.6211923525489914,-1.0305624085055831,AT000104,3,12.31430343619821,47.44654652539455
4.907777014975098,-1.1054282898375984,-1.376560150477495,0.38322050441238703,0.5784448342096041,0.5163115612405659,-0.04137226010111154,-0.695333365933004,AT000105,3,12.402445217039,47.51931245450023
4.877295913028899,-1.28194826152744,-1.608552007670415,0.49851725278783016,0.3409305520596563,0.6649503150529847,-0.3953981088208831,-0.7739500222871953,AT000106,3,12.41694962357902,47.51888405489277
5.29647860952524,-0.6846478276872862,-1.4169393805829342,0.8512899962716896,0.08121709955127945,-0.3746672815354125,-0.3367009275165953,-0.04640369698427273,AT000107,3,12.44116138576909,47.51963262677845
5.235498894167354,-0.7928115825207822,-1.3505152421414142,0.4979470423758175,0.44893670510298905,-0.16735164936411454,0.138088105001872,-0.2535229349866571,AT000108,3,12.41558055596919,47.66258156800956
6.4016701450515905,-1.6503240070756686,-0.888649575005619,0.0681219188183015,-0.22967222230317677,-1.9876863582193371,0.28312821146921663,0.9818015061913489,AT000109,3,12.38723589202547,47.62091383775343
6.079327839301029,-0.9572035933427501,-0.6943110076801298,0.3859964336219712,0.08912255574640358,-1.1518790616663135,0.8085117707265264,0.7330319979876401,AT000110,3,12.39065450196425,47.65590842314528
4.781841309030983,-3.3969897641128144,-2.7881660346391355,1.0093754163947206,-0.9619204363384393,0.5530034310357977,-0.4368256414917273,-1.1751028787275273,AT000111,3,12.23255766314278,47.24336360047801
5.395156368902479,-6.633187958023176,-4.853076403406341,-0.13953908063106157,-3.723220852239432,-0.47735592239686814,-1.265585407498509,0.026303920761131593,AT000112,3,12.28218549532276,47.12865739949148
5.654218757956272,-4.414080916805986,-3.4126633568773457,0.012210674102181712,-1.2357926724560888,-0.19433985354742536,0.6220782091872865,-0.427639977819941,AT000113,3,12.2464715861871,47.23130715362955
5.973635996653266,-4.156187414301566,-2.988200844204387,0.9038878678922938,-0.9820462659192114,-0.3046461398913819,0.5248664253824696,-0.7764404627517043,AT000114,3,12.26248078257209,47.23667502887454
6.072156716138608,-4.06600643938503,-3.3650609899191535,1.1996917354717387,-0.9801064505234278,0.46241027101349946,-0.12816396599694116,-1.2043506396274173,AT000115,3,12.32252669394642,47.24577258260204
4.86782319496599,-2.642184329157625,-2.081848372802094,0.28119086375929325,-0.213677536194061,1.3963893799905507,-0.6677821444380089,-1.4387574271317003,AT000116,3,12.37666406323567,47.27601205701592
5.417190890801802,-3.0630715066279595,-2.812538555248141,0.7546421801709425,-0.2970031648239092,0.543904009292464,0.14029895954614754,-0.9699924489332677,AT000117,3,12.4801726864875,47.28321786514739
6.274803440024349,-3.395551636914299,-2.7700809575859355,1.2098842663118907,-0.5849926540930843,0.8265243264493985,-0.6371444912507431,-1.251868464230018,AT000118,3,12.48580876733693,47.25258705622065
5.363978325087525,-2.615764151102351,-2.224516726260143,0.6837649910018074,-1.0933923357841988,0.5864179403285101,-2.2297966553966817,-0.5113052624258493,AT000119,3,12.53180589123031,47.28637706044427
6.419693886269211,-3.417870711422456,-3.3244739964422867,1.13629677582839,-0.8694572863598673,-0.004917805528002801,-0.24424889038346628,-0.8031748573972523,AT000120,3,12.56817459998565,47.26692669067459
7.221171542242466,-3.9588695038455897,-3.0319884940811033,0.3131576906053035,-0.3651218130040456,1.1671202601061286,0.07702129955583648,-0.8104744931667114,AT000121,3,12.75879133609106,47.27254815176652
6.251965253385383,-4.488773587984674,-3.44871332157336,0.17977597094109007,-0.5978497265437309,1.2031912734778403,-0.8377639542844938,-0.8064991364128559,AT000122,3,12.81213653887392,47.16923075673839
6.139857508364661,-3.4483473175981154,-2.663850324872566,0.20856609614981264,0.15589918645957995,1.1758763085185486,-0.5946864991393858,-0.7349767324378487,AT000123,3,12.82645997400743,47.27233107907687
5.83852566154606,-3.948034208278178,-2.8399266894582693,0.5290243267101805,-0.5860688254993005,0.9370632567073583,-0.5312757803175772,-0.8903937373858144,AT000124,3,12.96875774930599,47.16259796634645
5.668140557205366,-3.2711985748298607,-2.8635357479819037,1.0607075936899366,-0.06475162662543674,0.7976600019205843,-0.29702712181041035,-1.1210600340168753,AT000125,3,12.99053999954594,47.2408261242011
5.955049021552696,-4.837688753131272,-3.264763571409166,0.13099558863750252,-0.9216141330222885,-0.10200270547884277,-0.2045443670454713,-0.5075055332311033,AT000126,3,13.11401094502387,47.08750090074382
5.347478631279144,-3.649365938767812,-2.4594084737955217,0.5410702461205991,-0.7629417401285196,-0.10618811203848633,0.299723726226516,-0.7040369987714166,AT000127,3,13.10861617939721,47.16304833214745
5.662188438526982,-2.5928820669538064,-2.592788655505728,0.5518485965081902,0.1411337637946654,0.5927692282099186,0.18491724395949782,-0.9245767860034613,AT000128,3,13.12021283225857,47.3101325346601
5.556342293604905,-2.4252720874468987,-2.0096960886722357,0.7998867381696833,-0.043811275506799176,0.9881910646368316,-1.0498142535089072,-1.041668993755167,AT000129,3,13.19645043593888,47.23731106424277
5.257434782159527,-1.0358698945221512,-0.8152721674743831,0.07940974620466953,0.08093389521870002,-0.8396201998348527,0.21067915039072188,0.5917548789483236,AT000130,3,13.3846946782217,47.57386417682672
6.319930697953178,-4.225239077175646,-2.7140686351761483,-0.028715466437411956,-2.6695709725225822,-1.4236199165128764,-0.1683648136002374,1.058635170447625,AT000131,3,13.33365846840155,47.55597830320502
5.4527876950816045,-1.1646496121081802,-0.8634493870886446,0.00826440159396318,-0.04616982259205271,-0.7591899491246584,0.6704734945908566,0.5893132204040343,AT000132,3,13.18197683019049,47.58379747057913
5.4244965073536955,-3.7363741765591976,-1.935101962277143,-0.20540965565364197,-1.5065112529804974,-0.7664060351469774,0.9819259672957538,0.4733168699680773,AT000133,3,13.15762332978944,47.59091718040391
5.615858547706827,-2.2990960151224398,-1.934025265219926,0.04021359851359453,0.29108368176986604,0.3273720077556701,0.5053178698298731,-0.4418301074420102,AT000134,3,13.1634547807238,47.59578314916197
5.394324402846921,-2.2600096935623935,-1.6861637419068012,-0.09895884525090265,-0.5258613581125459,-1.0690974771843405,1.2602707252347247,0.2824626885858326,AT000135,3,13.04199263528841,47.72594650849848
5.485435187662624,-1.9765879937869328,-1.805136203353938,-0.09196474261737791,0.3028150419800565,0.11067229436308239,0.867654885014598,-0.23809373102134115,AT000136,3,13.03680264567296,47.81632487413408
3.309254691329016,2.2115356323791997,0.602709376940269,-0.5384219895985848,0.1593475077853834,-0.7864517242860596,-0.7172738033634178,0.7743111675335577,AT000137,5,13.04115469564381,47.82685739689347
4.707077420136975,-0.21652340801830142,-0.010040993463502611,0.3034155718293961,-1.296491276061116,-0.689025248694471,-0.3059066641921416,1.386861622190109,AT000138,3,13.00275889977659,47.77332645071074
2.9579965699208195,3.4903149080477283,0.47451505840337044,-0.5272464200085825,0.49620764108010057,-0.8537835700902787,-0.5147520512836863,0.49565475898993666,AT000139,5,13.12175711505071,47.88418971920632
2.9331739818628675,3.4810695683681634,0.5274103910096206,-0.661954067934626,0.5629839802647297,-0.7202688753854928,-0.03660908802218218,0.29779018086535075,AT000140,5,13.04292136517108,47.84467463516257
4.948855157859978,-2.220794324608539,-2.12782762722054,0.8150943191896738,0.01674510998995155,1.4998415583412805,-0.8518921808835955,-1.34823609662124,AT000141,3,12.73566662151762,47.36569894214458
4.998618056052097,-1.862968447311152,-1.0198034584427846,-0.45978629538672056,0.17747638006214478,0.13797532434476747,-0.14077155412288894,-0.12795062500780474,AT000142,3,12.83822079513659,47.42744924070354
4.808624496467106,-1.3707139217780226,-0.5898574923640888,0.41263225693972067,0.09745549623557295,0.5128799258050013,-0.5902882654752388,-0.6138929137334335,AT000143,3,12.81913169739779,47.44085058631875
